id,job_id,skills
14208,1633,Sales
14209,1633,business
14210,1633,Customer Service
14211,1633,English
14212,1633,Insurance
14213,1633,Selling
14214,1633,Startup
14215,1634,Business Development
14216,1634,Customer Service/Support
14217,1634,Marketing/PR/Advertising
14218,1634,Business Administration
14219,1634,Account Management
14220,1634,Customer Service
14221,1634,Sales Target
14222,1634,Communication
14223,1634,CRM
14224,1634,English
14225,1635,Business Development
14226,1635,Customer Service/Support
14227,1635,Sales/Retail
14228,1635,Sales
14229,1635,business
14230,1635,sales skills
14231,1635,Sales Target
14232,1635,Communication skills
14233,1635,Negotiation
14234,1635,Customer Service
14235,1636,males_only
14236,1636,Customer Service/Support
14237,1636,Sales/Retail
14238,1636,sales skills
14239,1636,Sales Support
14240,1636,Sales
14241,1636,Communication
14242,1636,Chemistry
14243,1637,Customer Service/Support
14244,1637,IT/Software Development
14245,1637,Sales/Retail
14246,1637,Sales
14247,1637,Sales Field
14248,1637,Software Sales
14249,1637,Healthcare Marketing
14250,1637,Health Care
14251,1637,Communication
14252,1637,Account Management
14253,1638,Administration
14254,1638,Operations/Management
14255,1638,Analyst/Research
14256,1638,Admin
14257,1638,Communication
14258,1638,negotiation skills
14259,1638,Sales
14260,1638,sales skills
14262,1638,selling skills
14264,1639,Operations/Management
14266,1639,sales skills
14267,1639,Management
14268,1639,Sales Administration
14269,1639,Admin
14270,1639,analytical
14271,1639,business
14272,1639,Business Administration
14273,1640,Administration
14274,1640,Customer Service/Support
14275,1640,Sales/Retail
14276,1640,french
14277,1640,Sales
14278,1640,sales skills
14279,1640,Admin
14280,1640,Communication
14281,1640,Operations
14283,1641,Administration
14285,1641,Admin
14287,1641,CRM
14288,1641,Sales admin
14289,1641,Brokerage
14290,1641,Communication
14291,1641,English
14292,1641,MS
14293,1642,Administration
14294,1642,Sales/Retail
14295,1642,Business Administration
14297,1642,CRM
14298,1642,Communication
14300,1642,sales skills
14301,1642,Sales
14302,1642,Sales Support
14303,1643,Administration
14304,1643,Sales/Retail
14305,1643,CRM
14306,1643,excel
14307,1643,Microsoft Office
14308,1643,Real Estate
14309,1643,Sales
14310,1643,office
14311,1643,Sales Target
14312,1643,sales skills
14313,1644,Administration
14314,1644,Sales/Retail
14315,1644,Sales
14316,1644,sales skills
14317,1644,Business Administration
14318,1644,Sales Target
14319,1644,Sales Field
14320,1644,Sales Planning
14321,1644,Sales Plan
14322,1645,Administration
14323,1645,Customer Service/Support
14324,1645,Sales/Retail
14325,1645,Sales Support
14326,1645,sales skills
14327,1645,sales administrator
14328,1645,Marketing
14330,1645,Sales
14331,1646,Customer Service/Support
14332,1646,Sales/Retail
14333,1646,Sales
14334,1646,Customer Service
14335,1646,Digital Marketing
14336,1646,sales skills
14337,1646,Sales Target
14338,1647,Administration
14339,1647,Sales/Retail
14340,1647,CRM
14341,1647,Sales
14342,1647,sales skills
14343,1647,Sales Support
14344,1647,Tourism
14345,1647,MS Office
14346,1648,Administration
14347,1648,Sales/Retail
14348,1648,CRM
14349,1648,Business Administration
14350,1648,Medical
14351,1648,sales skills
14352,1649,Administration
14353,1649,Sales/Retail
14354,1649,Sales
14355,1649,Negotiation
14356,1649,Communication
14357,1649,Sales Target
14358,1649,sales skills
14359,1649,Software
14360,1649,Technology
14361,1650,Business Development
14362,1650,Sales/Retail
14363,1650,CRM
14364,1650,Customer Service
14365,1650,sales skills
14366,1650,Sales Target
14367,1651,Customer Service/Support
14368,1651,Sales/Retail
14369,1651,Tourism/Travel
14370,1651,CRM
14371,1651,Tourism
14372,1651,Negotiation
14373,1651,English
14374,1651,Booking
14375,1651,Microsoft Office
14376,1651,sales skills
14377,1652,Analyst/Research
14378,1652,Sales/Retail
14379,1652,Sales
14380,1652,Sales Skills
14381,1652,Analysis
14382,1652,Sales Analysis
14383,1652,Data Analysis
14384,1652,Indoor Sales
14385,1652,Outdoor Sales
14386,1653,IT/Software Development
14387,1653,Analyst/Research
14388,1653,Sales/Retail
14389,1653,Analysis
14390,1653,Analyst
14391,1653,Business Analyst
14392,1653,Sales Analysis
14393,1653,Finance
14394,1653,Power BI
14395,1653,SQL
14396,1654,Customer Service/Support
14397,1654,Sales/Retail
14398,1654,Sales Skills
14399,1654,Sales
14400,1654,Sales Target
14401,1654,Customer Service
14402,1654,Outdoor Sales
14403,1654,Real Estate
14404,1654,Marketing
14405,1655,Administration
14406,1655,Customer Service/Support
14408,1655,Communication skills
14409,1655,Customer Care
14410,1655,Customer Support
14411,1655,order management
14412,1655,Order Tracking
14413,1655,Negotiation
14414,1655,Microsoft Excel
14415,1656,Customer Service/Support
14416,1656,Sales/Retail
14417,1656,order management
14418,1656,Order Tracking
14419,1656,Customer Support
14420,1656,Sales Force
14421,1656,Reporting Analysis
14422,1656,Communication skills
14423,1656,sales skills
14424,1656,Microsoft Office
14425,1657,Administration
14426,1657,Customer Service/Support
14427,1657,Sales/Retail
14428,1657,Communication skills
14429,1657,Negotiation
14430,1657,Microsoft Office
14431,1657,Sales Target
14432,1657,order management
14433,1657,Customer Support
14434,1657,Customer Care
14435,1658,Business Development
14436,1658,Marketing/PR/Advertising
14437,1658,Sales/Retail
14439,1658,sales skills
14440,1658,Sales Target
14441,1658,Sales
14442,1658,English
14443,1658,communications
14444,1659,Business Development
14445,1659,Customer Service/Support
14446,1659,Sales/Retail
14447,1659,business
14448,1659,Communication
14450,1659,Computer Science
14451,1659,Customer Service
14452,1659,English
14453,1659,Sales
14454,1660,Engineering - Construction/Civil/Architecture
14455,1660,Sales/Retail
14456,1660,Communication skills
14457,1660,building materials
14458,1660,Sales Strategies
14459,1660,Sales Target
14460,1660,Communication
14461,1660,Engineering
14462,1660,Experience
14463,1660,Management
14464,1661,Business Development
14465,1661,Sales/Retail
14466,1661,Real Estate
14467,1661,Sales
14468,1661,sales skills
14469,1661,Sales Target
14470,1662,females_only
14471,1662,Administration
14472,1662,Customer Service/Support
14473,1662,Sales/Retail
14475,1662,Microsoft Office
14476,1662,Sales
14477,1662,Sales Skills
14478,1662,Sales Coordination
14479,1662,Computer Skills
14480,1662,Sales Coordinator
14481,1663,Business Development
14482,1663,Customer Service/Support
14483,1663,Sales/Retail
14485,1663,Sales
14486,1663,Outbound
14487,1663,English
14488,1663,sales skills
14489,1663,Sales Target
14490,1664,Sales/Retail
14491,1664,business
14492,1664,Communication
14493,1664,CRM
14494,1664,English
14495,1664,Leadership
14496,1664,Management
14497,1664,Managing
14498,1664,Sales
14499,1664,sales skills
14500,1665,Operations/Management
14501,1665,Sales/Retail
14502,1665,C-Level Executive/GM/Director
14503,1665,Real Estate
14504,1665,sales skills
14505,1665,Sales
14506,1665,Real Estate Sales
14507,1665,Sales Target
14508,1665,Marketing
14509,1665,Direct Sales
14510,1666,IT/Software Development
14511,1666,Sales/Retail
14512,1666,Engineering - Telecom/Technology
14513,1666,Sales
14514,1666,Engineering
14515,1666,sales skills
14516,1666,Computer Science
14517,1666,account manager
14518,1666,Communication
14519,1666,CRM
14520,1667,Business Development
14521,1667,Marketing/PR/Advertising
14522,1667,Sales/Retail
14524,1667,Sales
14525,1667,Sales engineer
14526,1667,sales skills
14527,1667,Sales Target
14528,1667,Marketing
14529,1668,Engineering - Construction/Civil/Architecture
14530,1668,Manufacturing/Production
14531,1668,Sales/Retail
14532,1668,Engineering
14533,1668,Sales
14534,1668,Civil Engineering
14535,1668,sales skills
14536,1668,Sales Target
14537,1668,Communication
14538,1668,Communication skills
14539,1669,females_preferred
14540,1669,Business Development
14541,1669,Sales/Retail
14542,1669,Engineering - Other
14543,1669,Pre sales
14544,1669,Sales engineer
14545,1669,sales skills
14546,1669,Sales Target
14547,1669,Sales
14548,1669,Engineering
14549,1669,engineer
14550,1670,Sales/Retail
14551,1670,Hardware
14552,1670,digital hardware
14553,1670,sales skills
14554,1670,Sales Target
14555,1670,Selling
14556,1670,Sales
14557,1670,negotiation skills
14558,1670,Negotiation
14559,1670,Client Relationships
14560,1671,Engineering - Telecom/Technology
14561,1671,Engineering - Mechanical/Electrical
14562,1671,Sales
14563,1671,Sales Skills
14564,1671,Engineering
14565,1671,Sales Target
14566,1671,Mechanical Engineering
14567,1671,Electrical Engineering
14568,1671,Customer Service
14569,1672,Sales/Retail
14570,1672,Engineering - Telecom/Technology
14571,1672,Engineering - Mechanical/Electrical
14572,1672,Electrical Engineering
14573,1672,Engineering
14574,1672,Sales
14575,1672,Data Center Management
14576,1672,data center
14577,1672,Sales Engineering
14578,1672,data center infrastructure
14579,1673,Engineering - Mechanical/Electrical
14580,1673,sales skills
14581,1673,negotiation skills
14582,1673,Communication
14583,1673,Engineering
14584,1674,Sales/Retail
14585,1674,Engineering - Other
14586,1674,Civil Engineering
14587,1674,Communication
14588,1674,Negotiation
14589,1674,Sales
14590,1674,sales skills
14591,1674,Engineering
14592,1674,Sales Target
14593,1675,males_preferred
14594,1675,Business Development
14595,1675,Sales/Retail
14596,1675,Engineering - Mechanical/Electrical
14597,1675,Electrical
14598,1675,Communication
14599,1675,English
14600,1675,Engineering
14601,1675,Microsoft Office
14602,1675,Electrical Engineering
14603,1675,Product Sales
14604,1676,Business Development
14605,1676,Sales/Retail
14606,1676,Engineering - Mechanical/Electrical
14607,1676,Electrical
14608,1676,Electrical Engineering
14609,1676,English
14610,1676,Marketing
14611,1676,Microsoft Office
14612,1676,Product Sales
14613,1676,sales skills
14614,1677,males_only
14615,1677,Manufacturing/Production
14616,1677,Sales Target
14617,1677,Negotiation
14618,1677,Technical Proposals
14619,1677,Microsoft Applications
14620,1677,sales skills
14621,1677,Manufacturing Industry
14622,1678,Business Development
14623,1678,Sales/Retail
14624,1678,B2B
14625,1678,Communication
14626,1678,CRM
14627,1678,English
14628,1678,Sales
14629,1678,Software
14630,1678,sales skills
14631,1678,MS Office
14632,1679,Sales/Retail
14633,1679,Sales Executive
14634,1679,Sales Target
14635,1679,sales skills
14636,1679,Sales
14637,1680,Business Development
14638,1680,Customer Service/Support
14639,1680,Sales/Retail
14640,1680,English
14641,1680,Marketing
14642,1680,MS Office
14643,1680,Sales
14644,1680,Sales Executive
14645,1680,sales skills
14646,1680,Sales Target
14647,1681,Sales/Retail
14648,1681,Automotive
14649,1681,Sales
14650,1681,sales skills
14651,1681,Sales Target
14652,1681,Presentation
14653,1681,learning
14654,1681,Skills
14655,1681,Customer Service
14656,1682,Engineering - Mechanical/Electrical
14657,1682,Engineering - Oil & Gas/Energy
14658,1682,Sales
14659,1682,Sales Field
14660,1682,Engineering
14661,1682,sales skills
14662,1682,Communication
14663,1682,Communication skills
14664,1682,Microsoft Office
14665,1683,Operations/Management
14666,1683,Sales/Retail
14667,1683,Sales
14668,1683,Pharmaceutical
14669,1683,Sales Management
14670,1683,Management
14671,1683,FMCG
14672,1683,Sales Skills
14673,1683,MBA
14674,1683,Pharmacy
14675,1684,Sales/Retail
14676,1684,Sales Target
14677,1684,Selling
14678,1684,selling skills
14679,1684,Skills
14680,1684,operation
14681,1684,Sales Management
14682,1684,Management
14683,1684,Presentation Skills
14684,1684,Sales
14685,1685,Sales/Retail
14686,1685,Communication
14688,1685,English
14689,1685,Sales
14690,1685,sales skills
14691,1685,Sales Manager
14692,1685,Sales Target
14693,1685,Communication skills
14694,1685,Customer Service
14695,1686,Business Development
14696,1686,Operations/Management
14697,1686,Sales/Retail
14698,1686,Sales Manager
14699,1686,Sales
14700,1686,FMCG
14701,1686,Business Administration
14702,1686,Management
14703,1686,sales skills
14704,1686,Sales Target
14705,1687,Customer Service/Support
14706,1687,Operations/Management
14707,1687,Sales/Retail
14708,1687,FMCG
14709,1687,Sales
14710,1687,Sales Management
14711,1687,Sales Target
14712,1687,Marketing
14713,1687,sales skills
14714,1687,Communication
14715,1688,Sales/Retail
14716,1688,Communication skills
14717,1688,Customer Service
14718,1688,digital marketing
14719,1688,Marketing
14720,1688,Operations
14721,1688,sales skills
14722,1688,Sales Target
14723,1688,Software
14724,1688,Sales
14725,1689,Sales/Retail
14726,1689,Administration
14727,1689,Business Administration
14728,1689,Communication
14729,1689,CRM
14730,1689,Sales
14731,1689,sales skills
14732,1689,Sales Target
14733,1690,Business Development
14734,1690,Sales/Retail
14735,1690,Salesforce CRM
14736,1690,Digital Sales
14737,1690,Leasing
14738,1690,Financial Services
14739,1690,fintech
14740,1690,Autoloan
14741,1691,Business Development
14742,1691,Sales/Retail
14743,1691,Engineering - Telecom/Technology
14744,1691,CCTV
14745,1691,Access Control System
14746,1691,Sales
14747,1691,Engineering
14748,1691,Electronics
14749,1691,physical security
14750,1691,Leadership
14751,1692,Business Development
14752,1692,Hospitality/Hotels/Food Services
14753,1692,Sales/Retail
14754,1692,Property Sales
14755,1692,Hotel Booking
14756,1692,Real Estate Sales
14757,1692,Real Estate
14758,1692,Cross Selling
14759,1693,Marketing/PR/Advertising
14760,1693,sales skills
14761,1693,Marketing executive
14762,1693,Analysis
14763,1693,Communication
14764,1693,Data Analysis
14765,1693,Management
14766,1693,market
14767,1693,Market Research
14768,1693,Marketing
14769,1694,Customer Service/Support
14770,1694,Marketing/PR/Advertising
14771,1694,Sales/Retail
14772,1694,Management
14773,1694,Sales
14774,1694,sales skills
14775,1694,Communication
14776,1694,Business Administration
14777,1694,Marketing
14778,1694,Social Media
14779,1695,females_only
14781,1695,Marketing
14782,1695,Sales
14783,1695,Sales Target
14784,1695,Marketing executive
14785,1695,business
14786,1695,Business Administration
14787,1695,Communication
14788,1695,Management
14789,1695,Market Research
14790,1696,Marketing/PR/Advertising
14791,1696,Sales/Retail
14792,1696,Sales
14793,1696,Sales Target
14794,1696,sales skills
14795,1696,business
14796,1696,Business Administration
14797,1696,Communication
14798,1696,CRM
14799,1696,Management
14800,1697,Operations/Management
14801,1697,Sales/Retail
14802,1697,CRM
14803,1697,Communication
14804,1697,Real Estate
14805,1697,Sales
14806,1697,Sales Operations
14807,1697,Operations
14808,1698,Sales/Retail
14809,1698,assistant manager
14810,1698,Management
14812,1698,Sales
14813,1698,sales skills
14814,1698,Information Analysis
14815,1698,Data Entry
14816,1698,Sales Forecasting
14817,1698,Sales Operations
14818,1699,Operations/Management
14819,1699,Sales/Retail
14820,1699,Sales Operations
14821,1699,Operations
14822,1699,Sales
14823,1699,sales skills
14824,1699,Business Analysis
14825,1699,Sales Target
14826,1699,Communication
14827,1700,Other
14828,1700,Operations
14829,1700,Sales
14830,1700,Communication
14831,1700,Real Estate
14832,1701,Administration
14833,1701,Operations/Management
14834,1701,Sales/Retail
14835,1701,Operations
14836,1701,Real Estate
14837,1701,Sales
14838,1701,Sales Operations
14839,1701,Customer Service
14840,1701,English
14841,1701,computer
14842,1702,Customer Service/Support
14843,1702,Sales/Retail
14844,1702,Communication skills
14845,1702,Negotiation
14846,1702,Property
14847,1702,Property Management
14848,1702,negotiation skills
14849,1702,Sales
14850,1702,sales skills
14851,1703,Sales/Retail
14852,1703,Presentation Skills
14853,1703,sales skills
14854,1703,Communication
14855,1703,CRM
14856,1703,Customer Service
14857,1703,Microsoft Office
14858,1703,Sales
14859,1703,Sales Target
14860,1703,Software Sales
14861,1704,Sales/Retail
14862,1704,Sales
14863,1704,Sales Target
14864,1704,Indoor Sales
14865,1704,Sales Promotion
14866,1704,Sales Plans
14867,1705,Business Development
14868,1705,Sales/Retail
14869,1705,B2B
14870,1705,Arabic
14871,1705,B2B Sales
14872,1705,English
14873,1705,SaaS
14874,1705,Sales
14875,1705,Networking
14876,1705,Negotiation
14877,1706,Customer Service/Support
14879,1706,Showroom
14880,1706,Sales Target
14881,1706,Skills
14882,1706,sales skills
14883,1706,Sales
14884,1706,Furniture
14885,1706,CRM
14886,1706,Customer Service
14887,1707,Business Development
14888,1707,Sales/Retail
14889,1707,Sales
14890,1707,sales skills
14891,1707,Sales Target
14892,1707,Customer Service
14893,1707,Experience
14894,1707,Insurance
14895,1707,Banking
14896,1708,Marketing/PR/Advertising
14897,1708,Sales/Retail
14898,1708,sales skills
14899,1708,Sales Target
14900,1708,Marketing
14901,1708,Sales
14902,1708,CRM
14903,1708,Communication
14904,1708,Management
14905,1708,Business Development
14906,1709,Sales/Retail
14907,1709,Representative
14908,1709,Sales
14909,1709,Sales representative
14910,1709,sales skills
14911,1709,Sales Target
14912,1709,Customer Service
14913,1710,Sales/Retail
14914,1710,Sales
14915,1710,sales skills
14916,1710,Sales Target
14917,1711,Medical/Healthcare
14918,1711,Sales/Retail
14919,1711,Pharmaceutical
14920,1711,Sales
14921,1711,sales skills
14922,1711,Sales Target
14924,1712,Medical/Healthcare
14925,1712,Sales/Retail
14926,1712,Pharmaceutical
14927,1712,sales skills
14928,1712,Sales
14929,1712,Sales Target
14931,1713,Sales/Retail
14932,1713,Sales
14933,1713,sales skills
14934,1713,Sales Target
14936,1714,Banking
14937,1714,Communication
14938,1714,Communication skills
14939,1714,Customer Service
14940,1714,Insurance
14941,1714,Medical
14942,1714,Sales
14943,1714,sales skills
14944,1714,Sales Target
14945,1715,Sales/Retail
14946,1715,Sales
14947,1715,Negotiation
14948,1715,Logistics
14949,1715,Shipping
14950,1715,Customs Clearance
14951,1715,Communication skills
14952,1715,Communication
14953,1715,Sales Target
14954,1715,sales skills
14955,1716,females_preferred
14956,1716,Business Development
14957,1716,Sales/Retail
14958,1716,Chemicals
14959,1716,Communication
14960,1716,Pharmaceutical
14961,1716,Sales
14962,1716,Product
14963,1716,Sales Target
14964,1716,Science
14965,1716,sales skills
14966,1717,females_preferred
14967,1717,Business Development
14968,1717,Customer Service/Support
14969,1717,Sales/Retail
14971,1717,Sales Target
14972,1717,Sales
14974,1717,Marketing
14975,1717,Communication
14976,1717,CRM
14977,1718,Sales/Retail
14978,1718,Customer Service
14979,1718,Sales
14980,1718,Automotive
14981,1718,Sales Specialist
14982,1718,Sales Target
14983,1718,sales skills
14984,1719,Sales/Retail
14985,1719,Education/Teaching
14986,1719,Sales
14987,1719,Sales Target
14988,1719,Experience
14989,1719,Leadership
14990,1719,sales skills
14991,1719,Administration
14992,1719,business
14993,1719,Business Administration
14994,1720,Customer Service/Support
14995,1720,Sales/Retail
14996,1720,Sales
14997,1720,CRM
14998,1720,Customer Service
14999,1720,Sales Target
15000,1721,Business Development
15001,1721,Customer Service/Support
15002,1721,Sales/Retail
15003,1721,Administration
15004,1721,Business Administration
15005,1721,Communication
15006,1721,Communication skills
15007,1721,Customer Service
15008,1721,CRM
15009,1721,Customer Support
15010,1722,Customer Service/Support
15012,1722,Communication
15013,1722,Commerce
15014,1722,sales skills
15015,1722,Sales
15016,1722,Customer Support
15017,1722,Customer Service
15018,1722,business
15019,1723,Operations/Management
15020,1723,Sales/Retail
15021,1723,English
15022,1723,Management
15023,1723,Sales
15024,1723,Real Estate
15025,1723,Sales Target
15026,1723,sales skills
15027,1724,Marketing/PR/Advertising
15028,1724,Sales/Retail
15029,1724,Marketing
15030,1724,sales skills
15031,1724,Market Research
15032,1724,Social Media
15033,1724,Sales
15034,1725,males_only
15035,1725,Customer Service/Support
15036,1725,Medical/Healthcare
15037,1725,Sales/Retail
15038,1725,Sales
15039,1725,Sales Field
15040,1725,Communication
15041,1725,Communication skills
15042,1725,sales skills
15043,1725,Customer Service
15044,1726,Business Development
15045,1726,Other
15046,1726,Sales/Retail
15047,1726,B2B
15048,1726,Leadership
15049,1726,Management
15050,1726,Retail
15051,1726,Retail Sales
15052,1726,Sales
15053,1726,sales skills
15054,1727,Engineering - Construction/Civil/Architecture
15055,1727,Sales/Retail
15056,1727,AutoCAD
15057,1727,Construction
15058,1727,Scaffolding
15059,1727,Engineering
15060,1727,Civil Engineering
15061,1727,Steel
15062,1727,Formwork
15063,1727,Sales
15064,1728,females_only
15065,1728,Education/Teaching
15066,1728,Education
15067,1728,Administration
15068,1728,Management
15069,1728,Teaching
15070,1729,Education/Teaching
15071,1729,Education
15072,1729,Management
15073,1729,English
15074,1729,Computer Skills
15075,1729,Academic Writing
15076,1729,Team Coaching
15077,1729,Culture Management
15078,1729,Teaching
15079,1729,Administration
15080,1730,R&D/Science
15081,1730,Scientific Research
15082,1730,Research Analysis
15083,1731,Administration
15084,1731,Operations/Management
15085,1731,Computer Skills
15086,1731,Microsoft Office
15087,1731,English
15088,1731,Organizing
15089,1731,Multitasking
15092,1731,Excellent
15093,1732,Administration
15094,1732,Operations/Management
15095,1732,Security
15096,1732,Security manager
15097,1732,HVAC Control System
15098,1733,Legal
15099,1733,Engineering - Telecom/Technology
15100,1733,Security
15101,1733,Information Technology (IT)
15102,1733,Computer Science
15103,1733,Engineering
15104,1733,CISSP
15105,1733,CISM
15106,1733,Computer Engineering
15107,1734,IT/Software Development
15108,1734,Engineering - Telecom/Technology
15109,1734,.Net
15110,1734,Computer Science
15111,1734,Information Technology (IT)
15112,1734,ERP
15113,1734,Science
15114,1734,Software Development
15115,1734,Software Engineering
15116,1734,NET
15117,1735,Accounting/Finance
15118,1735,Accounting
15119,1735,excel
15120,1735,Finance
15121,1735,Financial Management
15122,1735,SAP
15123,1735,Commerce
15124,1736,IT/Software Development
15125,1736,AI
15126,1736,Artificial Intelligence
15127,1736,Computer Vision
15128,1736,Machine Learning
15129,1736,TensorFlow
15130,1736,Python
15131,1736,Computer Science
15132,1736,Programming
15133,1736,PyTorch
15134,1737,IT/Software Development
15135,1737,Analyst/Research
15136,1737,Engineering - Telecom/Technology
15137,1737,APIs
15138,1737,AI
15139,1737,chatbot
15140,1737,Computer Science
15141,1737,Design
15142,1737,Engineering
15143,1737,Information Technology (IT)
15144,1738,Accounting/Finance
15145,1738,AP
15146,1738,Accounting
15147,1738,Finance
15148,1738,Odoo
15149,1738,ERP
15150,1738,Accounts Payable
15151,1738,Payable Accounting
15152,1739,Accounting/Finance
15153,1739,Banking
15154,1739,Financial Management
15155,1739,CMA
15156,1739,CPA
15157,1739,accountant
15158,1739,Senior Accountant
15159,1740,Accounting/Finance
15160,1740,Analyst/Research
15161,1740,Accounting
15162,1740,excel
15163,1740,IFRS
15164,1740,Finance
15165,1740,Budgeting
15166,1740,Finance Analysis
15167,1740,Analysis
15168,1740,Financial Data Analysis
15169,1741,Accounting/Finance
15170,1741,Accounting Manager
15171,1741,Finance
15172,1741,Financial Analysis
15173,1741,Accounting
15174,1741,Financial Management
15175,1741,Financial Accounting
15176,1741,Payable Accounting
15177,1741,Accounts Payable
15178,1741,Accounts Receivable
15179,1742,Accounting/Finance
15180,1742,Accounting
15181,1742,Accounting transactions
15182,1742,Agriculture
15183,1742,Chicken farm
15184,1742,Finance
15185,1742,Odoo
15186,1742,Accounting Software
15187,1742,Commerce
15188,1742,excel
15189,1743,males_only
15190,1743,Accounting/Finance
15191,1743,Accounting
15192,1743,Accounting Software
15193,1743,Accounts Receivable
15194,1743,excel
15195,1743,Financial Analysis
15196,1743,SAP
15197,1743,Receivable
15198,1743,Accounts
15199,1743,Finance
15200,1744,Accounting/Finance
15201,1744,Administration
15202,1744,Accounting
15203,1744,Accounting Software
15204,1744,CPA
15205,1744,English
15206,1744,excel
15207,1744,Finance
15208,1744,Financial Analysis
15209,1744,Financial Management
15210,1745,Accounting/Finance
15211,1745,Accounting
15212,1745,Cash Management
15213,1745,Finance
15214,1745,Cash
15215,1745,Financial Analysis
15216,1745,Financial Management
15217,1745,Management
15218,1746,Accounting/Finance
15219,1746,Accounting
15221,1746,Accounting principles
15222,1746,Finance
15223,1746,Financial Analysis
15224,1746,English
15225,1746,Financial Management
15226,1746,General Ledger
15227,1746,Ledger
15228,1747,Accounting/Finance
15229,1747,Administration
15230,1747,English
15231,1747,Management
15232,1747,Accounting
15233,1747,Accounting principles
15234,1747,Odoo
15235,1748,Accounting/Finance
15236,1748,Banking
15237,1748,Accounts Payable
15238,1748,Communication skills
15239,1748,CPA
15240,1748,Microsoft Excel
15241,1748,Financial Reporting
15242,1748,Financial Management
15243,1748,Accounting
15244,1748,Tax
15246,1749,Accounting
15247,1749,Finance
15248,1749,Auditing
15249,1749,Financial Analysis
15250,1749,Financial Management
15251,1749,GAAP
15252,1749,IFRS
15253,1749,CPA
15254,1750,Accounting/Finance
15255,1750,Finance
15256,1750,Accounting
15257,1750,Microsoft Office
15258,1750,Financial Reporting
15259,1750,Financial Analysis
15260,1750,TAX regulations
15261,1751,Accounting/Finance
15262,1751,Accounting
15263,1751,Finance
15264,1751,Odoo
15265,1751,VAT
15266,1751,Communication
15267,1751,excel
15268,1751,Tax Laws
15269,1752,Accounting/Finance
15270,1752,Accounting
15271,1752,Accounting Software
15272,1752,Reporting
15273,1752,Financial Analysis
15274,1752,Finance
15275,1752,Tax
15276,1752,Financial Management
15277,1752,Financial Reporting
15278,1752,excel
15279,1753,Accounting/Finance
15280,1753,Accounting
15281,1753,Accounting Software
15282,1753,excel
15283,1753,Finance
15284,1753,Financial Analysis
15285,1753,Financial Management
15286,1753,Oracle
15288,1753,CPA
15289,1754,males_only
15290,1754,Accounting/Finance
15291,1754,Odoo ERP
15292,1754,Accountant
15293,1754,excel
15294,1754,Finance
15295,1754,Accounting
15296,1754,Financial Analysis
15297,1754,Financial Management
15298,1754,General Ledger
15299,1754,Accounting Software
15300,1755,Accounting/Finance
15302,1755,Finance
15303,1755,Construction
15304,1756,Accounting/Finance
15305,1756,Accounting
15306,1756,Finance
15307,1756,English
15308,1756,Reporting
15309,1757,Accounting/Finance
15310,1757,Accounting
15311,1757,Accounting Programs
15312,1757,Communication Skills
15313,1757,Real Estate
15314,1758,males_only
15315,1758,Accounting/Finance
15316,1758,Engineering - Construction/Civil/Architecture
15317,1758,Sales/Retail
15318,1758,Accounting
15319,1758,Construction
15320,1758,Finance
15321,1758,Financial Analysis
15322,1758,Real Estate
15323,1758,Experience
15324,1759,Accounting/Finance
15325,1759,Operations/Management
15326,1759,Accounting
15327,1759,Accounting Software
15328,1759,CMA
15329,1759,CPA
15330,1759,Financial Analysis
15331,1759,SAP
15332,1759,General Ledger
15333,1760,Administration
15334,1760,Human Resources
15335,1760,Operations/Management
15337,1760,Assistant
15338,1760,Office management
15339,1760,personal assistant
15340,1760,Communication
15341,1760,Secretary
15342,1760,Management
15343,1761,IT/Software Development
15344,1761,Engineering - Telecom/Technology
15345,1761,Android
15346,1761,back-end
15347,1761,APIs
15348,1761,computer
15349,1761,Computer Science
15350,1761,Information Technology (IT)
15351,1761,Offline storage
15352,1761,RESTful
15353,1762,IT/Software Development
15354,1762,Engineering - Telecom/Technology
15355,1762,Angular
15356,1762,Communication skills
15357,1762,Computer Science
15358,1762,front-end
15359,1762,Information Technology (IT)
15360,1762,Software Engineering
15361,1762,UI/UX
15362,1762,Development
15363,1763,Engineering - Construction/Civil/Architecture
15364,1763,Creative/Design/Art
15365,1763,Architect
15366,1763,AutoCAD
15367,1763,Architecture
15368,1763,Consulting
15369,1763,Engineering
15370,1763,Revit
15371,1764,Business Development
15372,1764,Sales/Retail
15373,1764,Accounting
15374,1764,Finance
15375,1764,Microsoft Office
15376,1764,Sales Skills
15377,1764,ACCA
15378,1764,CPA
15379,1764,Commerce
15380,1765,Accounting/Finance
15381,1765,ACCA
15382,1765,Accounting
15383,1765,Audit
15384,1765,Auditing
15385,1765,CPA
15386,1765,English
15387,1765,ERP
15388,1765,Finance
15389,1765,Financial Analysis
15390,1766,IT/Software Development
15391,1766,Engineering - Telecom/Technology
15392,1766,Microservices
15393,1766,Clean Architecture
15394,1766,DDD/CQRS
15395,1766,event-driven architecture and infrastructure-as-code
15396,1766,inter-service communication
15397,1766,data ownership
15398,1766,API gateway selection
15399,1766,and cross-service transactions
15400,1767,IT/Software Development
15401,1767,Computer Science
15402,1767,Software Development
15403,1767,Node.js
15404,1767,backend
15405,1767,Docker
15406,1767,Microservice Architecture
15407,1768,IT/Software Development
15408,1768,Engineering - Telecom/Technology
15409,1768,backend
15410,1768,Computer Science
15411,1768,Information Technology (IT)
15412,1768,Software Development
